                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.02876,                0.65686,                0.93137,                 1.5487,             0.00048074,             0.00048074,             0.00048074
                     35,                 0.1104,                0.63725,                0.90196,                  1.537,             0.00047367,             0.00047367,             0.00047367
                     36,                 0.0931,                0.64706,                0.86275,                 1.5502,              0.0004666,              0.0004666,              0.0004666
                     37,                0.09482,                0.67647,                0.92157,                 1.4697,             0.00045953,             0.00045953,             0.00045953
                     38,                0.06356,                0.66667,                0.94118,                 1.5241,             0.00045246,             0.00045246,             0.00045246
                     39,                0.08001,                0.65686,                0.94118,                 1.5368,             0.00044539,             0.00044539,             0.00044539
                     40,                0.05447,                0.62745,                0.91176,                  1.564,             0.00043832,             0.00043832,             0.00043832
                     41,                0.03576,                0.62745,                0.93137,                 1.4656,             0.00043126,             0.00043126,             0.00043126
                     42,                0.09609,                0.62745,                0.95098,                 1.4958,             0.00042419,             0.00042419,             0.00042419
                     43,                0.03482,                0.63725,                0.95098,                 1.5527,             0.00041712,             0.00041712,             0.00041712
                     44,                0.07168,                0.64706,                0.98039,                 1.5164,             0.00041005,             0.00041005,             0.00041005
                     45,                0.08904,                0.66667,                0.98039,                 1.5164,             0.00040298,             0.00040298,             0.00040298
                     46,                0.09422,                0.66667,                 0.9902,                 1.5537,             0.00039591,             0.00039591,             0.00039591
                     47,                0.05724,                0.65686,                0.97059,                 1.4538,             0.00038884,             0.00038884,             0.00038884
                     48,                0.02801,                0.63725,                0.96078,                 1.5144,             0.00038178,             0.00038178,             0.00038178
                     49,                0.03063,                0.66667,                0.96078,                  1.447,             0.00037471,             0.00037471,             0.00037471
                     50,                 0.0199,                0.66667,                0.95098,                  1.571,             0.00036764,             0.00036764,             0.00036764
                     51,                0.06853,                0.65686,                0.94118,                 1.4873,             0.00036057,             0.00036057,             0.00036057
                     52,                 0.0603,                0.66667,                0.96078,                  1.548,              0.0003535,              0.0003535,              0.0003535
                     53,                0.03711,                0.64706,                0.95098,                  1.556,             0.00034643,             0.00034643,             0.00034643
                     54,                0.01517,                0.67647,                0.95098,                 1.5345,             0.00033936,             0.00033936,             0.00033936
                     55,                0.07479,                0.65686,                0.94118,                 1.5364,              0.0003323,              0.0003323,              0.0003323
                     56,                0.04173,                0.65686,                0.94118,                 1.5404,             0.00032523,             0.00032523,             0.00032523
                     57,                0.05201,                0.63725,                0.94118,                 1.4833,             0.00031816,             0.00031816,             0.00031816
                     58,                 0.0152,                0.65686,                0.94118,                 1.5189,             0.00031109,             0.00031109,             0.00031109
                     59,                0.01136,                0.64706,                0.94118,                 1.5298,             0.00030402,             0.00030402,             0.00030402
                     60,                0.08047,                0.63725,                0.94118,                 1.5247,             0.00029695,             0.00029695,             0.00029695
                     61,                0.04333,                0.61765,                0.92157,                 1.5337,             0.00028988,             0.00028988,             0.00028988
                     62,                0.07387,                0.62745,                0.95098,                 1.5288,             0.00028282,             0.00028282,             0.00028282
                     63,                0.06417,                0.63725,                0.95098,                 1.5306,             0.00027575,             0.00027575,             0.00027575
                     64,                0.04903,                0.62745,                0.94118,                 1.5613,             0.00026868,             0.00026868,             0.00026868
                     65,                0.09819,                0.62745,                0.94118,                 1.5329,             0.00026161,             0.00026161,             0.00026161
                     66,                 0.0115,                0.64706,                0.96078,                 1.5011,             0.00025454,             0.00025454,             0.00025454
                     67,                0.07741,                0.64706,                0.97059,                 1.5594,             0.00024747,             0.00024747,             0.00024747
                     68,                0.03446,                0.62745,                0.96078,                 1.5515,              0.0002404,              0.0002404,              0.0002404
                     69,                0.02509,                0.63725,                0.96078,                 1.5208,             0.00023334,             0.00023334,             0.00023334
                     70,                0.01998,                0.66667,                0.97059,                 1.5111,             0.00022627,             0.00022627,             0.00022627
                     71,                0.02637,                0.65686,                0.97059,                 1.5402,              0.0002192,              0.0002192,              0.0002192
                     72,                0.03584,                0.65686,                0.97059,                 1.5097,             0.00021213,             0.00021213,             0.00021213
                     73,                0.01956,                0.63725,                0.97059,                 1.5702,             0.00020506,             0.00020506,             0.00020506
                     74,                0.04647,                0.62745,                0.96078,                 1.5265,             0.00019799,             0.00019799,             0.00019799
                     75,                0.03639,                0.62745,                0.95098,                 1.5902,             0.00019092,             0.00019092,             0.00019092
                     76,                0.05238,                0.64706,                0.96078,                 1.5656,             0.00018385,             0.00018385,             0.00018385
                     77,                0.03378,                0.62745,                0.95098,                 1.5326,             0.00017679,             0.00017679,             0.00017679
                     78,                0.01335,                0.65686,                0.95098,                 1.5264,             0.00016972,             0.00016972,             0.00016972
                     79,                0.12497,                0.64706,                0.96078,                 1.5139,             0.00016265,             0.00016265,             0.00016265
                     80,                0.01463,                0.64706,                0.96078,                 1.5416,             0.00015558,             0.00015558,             0.00015558
                     81,                0.05752,                0.64706,                0.97059,                 1.5477,             0.00014851,             0.00014851,             0.00014851
                     82,                0.02508,                0.66667,                0.97059,                 1.5065,             0.00014144,             0.00014144,             0.00014144
                     83,                 0.0774,                0.65686,                0.97059,                 1.5781,             0.00013437,             0.00013437,             0.00013437
                     84,                0.07672,                0.65686,                0.96078,                 1.5085,             0.00012731,             0.00012731,             0.00012731
                     85,                0.01822,                0.64706,                0.97059,                 1.4987,             0.00012024,             0.00012024,             0.00012024
                     86,                0.00745,                0.65686,                0.97059,                 1.5056,             0.00011317,             0.00011317,             0.00011317
                     87,                0.03533,                0.63725,                0.97059,                 1.4837,              0.0001061,              0.0001061,              0.0001061
                     88,                0.01767,                0.65686,                0.97059,                 1.5591,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                 0.0322,                0.66667,                0.96078,                 1.5323,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.03668,                0.64706,                0.96078,                 1.4872,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.01213,                0.64706,                0.96078,                 1.5501,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.02399,                0.64706,                0.96078,                 1.5554,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.05809,                0.63725,                0.97059,                 1.4805,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.00593,                0.63725,                0.97059,                 1.4979,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.02922,                0.65686,                0.97059,                 1.5197,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.01171,                0.64706,                0.97059,                 1.5142,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.04794,                0.65686,                0.96078,                 1.4822,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                 0.0156,                0.66667,                0.95098,                 1.4693,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.05314,                0.63725,                0.97059,                 1.5099,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.01822,                0.64706,                0.97059,                 1.5064,             1.4209e-05,             1.4209e-05,             1.4209e-05
